103,1,William Jewell College,Drake,09/05/15,07:00:00 PM,,No,,,,,,
104,1,Webber International,Stetson,09/05/15,07:00:00 PM,,No,,,,,,
106,2,Maryville TN,East Tennessee State,09/10/15,07:30:00 PM,,No,,,,,,
107,2,Bethel (TN),Tennessee-Martin,09/10/15,07:30:00 PM,,No,,,,,,
108,2,Southern,Mississippi Valley State,09/10/15,07:30:00 PM,,No,,,,,,
109,2,Louisiana Tech,Western Kentucky,09/10/15,08:00:00 PM,,No,,,,,,
111,2,Miami (FL),Florida Atlantic,09/11/15,08:00:00 PM,,No,,,,,,
112,2,Bacone College,Texas Southern,09/11/15,08:00:00 PM,,No,,,,,,
113,2,Utah State,Utah,09/11/15,09:00:00 PM,,No,,,,,,
115,2,South Florida,Florida State,09/12/15,11:30:00 AM,,No,,,,,,
116,2,Jacksonville State,Auburn,09/12/15,12:00:00 PM,,No,,,,,,
117,2,Oregon State,Michigan,09/12/15,12:00:00 PM,,No,,,,,,
118,2,Army,Connecticut,09/12/15,12:00:00 PM,,No,,,,,,
119,2,Kansas State,Texas San Antonio,09/12/15,12:00:00 PM,,No,,,,,,
120,2,Western Illinois,Illinois,09/12/15,12:00:00 PM,,No,,,,,,
121,2,Bowling Green,Maryland,09/12/15,12:00:00 PM,,No,,,,,,
122,2,Houston,Louisville,09/12/15,12:00:00 PM,,No,,,,,,
123,2,Buffalo,Penn State,09/12/15,12:00:00 PM,,No,,,,,,
124,2,Indiana State,Purdue,09/12/15,12:00:00 PM,,No,,,,,,
125,2,Miami (OH),Wisconsin,09/12/15,12:00:00 PM,,No,,,,,,
126,2,Presbyterian College,Charlotte,09/12/15,12:00:00 PM,,No,,,,,,
127,2,Wake Forest,Syracuse,09/12/15,12:30:00 PM,,No,,,,,,
128,2,Appalachian State,Clemson,09/12/15,12:30:00 PM,,No,,,,,,
129,2,Howard,Boston College,09/12/15,01:00:00 PM,,No,,,,,,
130,2,Mars Hill,Chattanooga,09/12/15,01:00:00 PM,,No,,,,,,
131,2,Jacksonville,Newberry,09/12/15,01:00:00 PM,,No,,,,,,
132,2,Morehead State,VMI,09/12/15,01:30:00 PM,,No,,,,,,
133,2,Eastern Washington,Northern Iowa,09/12/15,02:00:00 PM,,No,,,,,,
134,2,Sacred Heart,Valparaiso,09/12/15,02:00:00 PM,,No,,,,,,
135,2,Massachusetts,Colorado,09/12/15,02:00:00 PM,,No,,,,,,
136,2,Sacramento State,Washington,09/12/15,02:00:00 PM,,No,,,,,,
137,2,UTEP,Texas Tech,09/12/15,03:00:00 PM,,No,,,,,,
138,2,Liberty,West Virginia,09/12/15,03:00:00 PM,,No,,,,,,
139,2,Monmouth,Central Michigan,09/12/15,03:00:00 PM,,No,,,,,,
140,2,Chadron State,Missouri State,09/12/15,03:00:00 PM,,No,,,,,,
141,2,Florida A&M;,Samford,09/12/15,03:00:00 PM,,No,,,,,,
142,2,Rhode Island,Albany,09/12/15,03:30:00 PM,,No,,,,,,
143,2,Weber State,North Dakota State,09/12/15,03:30:00 PM,,No,,,,,,
144,2,Murray State,Northern Illinois,09/12/15,03:30:00 PM,,No,,,,,,
145,2,Hawaii,Ohio State,09/12/15,03:30:00 PM,,No,,,,,,
146,2,Austin Peay,Southern Mississippi,09/12/15,03:30:00 PM,,No,,,,,,
147,2,Minnesota,Colorado State,09/12/15,03:30:00 PM,,No,,,,,,
148,2,Stephen F Austin,TCU,09/12/15,03:30:00 PM,,No,,,,,,
149,2,Washington State,Rutgers,09/12/15,03:30:00 PM,,No,,,,,,
150,2,Tulane,Georgia Tech,09/12/15,03:30:00 PM,,No,,,,,,
151,2,Notre Dame,Virginia,09/12/15,03:30:00 PM,,No,,,,,,
152,2,Furman,Virginia Tech,09/12/15,03:30:00 PM,,No,,,,,,
153,2,Georgia,Vanderbilt,09/12/15,03:30:00 PM,,No,,,,,,
154,2,Fresno State,Ole Miss,09/12/15,03:30:00 PM,,No,,,,,,
155,2,Middle Tennessee,Alabama,09/12/15,04:00:00 PM,,No,,,,,,
156,2,Toledo,Arkansas,09/12/15,04:00:00 PM,,No,,,,,,
157,2,Eastern Illinois,Northwestern,09/12/15,04:00:00 PM,,No,,,,,,
158,2,Eastern Michigan,Wyoming,09/12/15,04:00:00 PM,,No,,,,,,
159,2,Lehigh,James Madison,09/12/15,04:00:00 PM,,No,,,,,,
160,2,Edward Waters,Kennesaw State,09/12/15,04:00:00 PM,,No,,,,,,
161,2,Iowa,Iowa State,09/12/15,04:30:00 PM,,No,,,,,,
162,2,San Diego State,California,09/12/15,05:00:00 PM,,No,,,,,,
163,2,Bethune-Cookman,Grambling State,09/12/15,05:00:00 PM,,No,,,,,,
164,2,Chowan,Campbell,09/12/15,06:00:00 PM,,No,,,,,,
165,2,New Hampshire,Colgate,09/12/15,06:00:00 PM,,No,,,,,,
166,2,Richmond,Hampton,09/12/15,06:00:00 PM,,No,,,,,,
167,2,Central Connecticut,Stony Brook,09/12/15,06:00:00 PM,,No,,,,,,
168,2,St Francis (PA),Towson,09/12/15,06:00:00 PM,,No,,,,,,
169,2,Villanova,Fordham,09/12/15,06:00:00 PM,,No,,,,,,
170,2,Lafayette,Delaware,09/12/15,06:00:00 PM,,No,,,,,,
171,2,Western Carolina,The Citadel,09/12/15,06:00:00 PM,,No,,,,,,
172,2,Stetson,Mercer,09/12/15,06:00:00 PM,,No,,,,,,
173,2,Marist,Georgetown,09/12/15,06:00:00 PM,,No,,,,,,
174,2,Duquesne,Bucknell,09/12/15,06:00:00 PM,,No,,,,,,
175,2,Coastal Carolina,South Carolina State,09/12/15,06:00:00 PM,,No,,,,,,
176,2,Elon,Gardner-Webb,09/12/15,06:00:00 PM,,No,,,,,,
177,2,Drake,North Dakota,09/12/15,06:00:00 PM,,No,,,,,,
178,2,Oklahoma,Tennessee,09/12/15,06:00:00 PM,,No,,,,,,
179,2,North Carolina Central,Duke,09/12/15,06:00:00 PM,,No,,,,,,
180,2,North Carolina A&T;,North Carolina,09/12/15,06:00:00 PM,,No,,,,,,
181,2,Eastern Kentucky,NC State,09/12/15,06:00:00 PM,,No,,,,,,
182,2,Pittsburgh,Akron,09/12/15,06:00:00 PM,,No,,,,,,
183,2,Delaware State,Kent State,09/12/15,06:00:00 PM,,No,,,,,,
184,2,Western Michigan,Georgia Southern,09/12/15,06:00:00 PM,,No,,,,,,
185,2,Portland State,Idaho State,09/12/15,06:05:00 PM,,No,,,,,,
186,2,Franklin,Butler,09/12/15,06:30:00 PM,,No,,,,,,
187,2,Catawba,Davidson,09/12/15,07:00:00 PM,,No,,,,,,
188,2,Incarnate Word,McNeese State,09/12/15,07:00:00 PM,,No,,,,,,
189,2,Robert Morris,Youngstown State,09/12/15,07:00:00 PM,,No,,,,,,
190,2,Southern Illinois,Southeast Missouri State,09/12/15,07:00:00 PM,,No,,,,,,
191,2,Southern Utah,South Dakota State,09/12/15,07:00:00 PM,,No,,,,,,
192,2,New Mexico Highlands,Northern Arizona,09/12/15,07:00:00 PM,,No,,,,,,
193,2,Alcorn State,Alabama State,09/12/15,07:00:00 PM,,No,,,,,,
194,2,Morehouse,Arkansas-Pine Bluff,09/12/15,07:00:00 PM,,No,,,,,,
195,2,Tennessee Tech,Wofford,09/12/15,07:00:00 PM,,No,,,,,,
196,2,Tennessee State,Jackson State,09/12/15,07:00:00 PM,,No,,,,,,
